"","CustomerID","recency","frequenci","monitery","Recency_group","Frequency_group","mon_value_group","log_recency","log_frequency","log_monitery"
"3915","17701",275,1,417.95,"oldest","very rare","large",5.61677109766657,0,6.03536180814516
"3916","17702",53,4,456.0925,"recent","frequent","very large",3.97029191355212,1.38629436111989,6.12269563982012
"3917","17703",58,3,266.246666666667,"recent","rare","medium",4.06044301054642,1.09861228866811,5.58442319738345
"3918","17704",191,2,442.595,"oldest","rare","very large",5.25227342804663,0.693147180559945,6.09265513067108
"3919","17705",26,9,202.613333333333,"very recent","frequent","medium",3.25809653802148,2.19722457733622,5.31129940077121
"3920","17706",27,17,617.911176470588,"very recent","very frequent","very large",3.29583686600433,2.83321334405622,6.42634471973405
"3921","17707",208,2,76.2,"oldest","rare","small",5.33753807970132,0.693147180559945,4.3333614626926
"3922","17708",210,2,133.54,"oldest","rare","small",5.34710753071747,0.693147180559945,4.89440105842972
"3923","17709",192,1,137.45,"oldest","very rare","small",5.25749537202778,0,4.92326021461125
"3924","17711",33,2,192.55,"very recent","rare","medium",3.49650756146648,0.693147180559945,5.26035586026092
"3925","17712",67,1,522.91,"recent","very rare","very large",4.20469261939097,0,6.25940936512673
"3926","17714",343,1,153,"oldest","very rare","small",5.83773044716594,0,5.03043792139244
"3927","17715",223,1,326.4,"oldest","very rare","large",5.40717177146012,0,5.78812362308995
"3928","17716",45,11,514.180909090909,"recent","very frequent","very large",3.80666248977032,2.39789527279837,6.24257516674253
"3929","17718",255,1,139.35,"oldest","very rare","small",5.54126354515843,0,4.93698875392796
"3930","17719",60,15,359.736,"recent","very frequent","large",4.0943445622221,2.70805020110221,5.8853704290964
"3931","17720",49,4,298.985,"recent","frequent","large",3.89182029811063,1.38629436111989,5.70039340490819
"3932","17722",119,4,606.01,"old","frequent","very large",4.77912349311153,1.38629436111989,6.40689648758333
"3933","17723",150,6,546.066666666667,"old","frequent","very large",5.01063529409626,1.79175946922805,6.30274106841339
"3934","17724",94,3,344.333333333333,"old","rare","large",4.54329478227,1.09861228866811,5.84161018045153
"3935","17725",39,11,312.643636363636,"very recent","very frequent","large",3.66356164612965,2.39789527279837,5.74506399993966
"3936","17727",38,1,1060.25,"very recent","very rare","very large",3.63758615972639,0,6.9662600083547
"3937","17728",26,3,958.67,"very recent","rare","very large",3.25809653802148,1.09861228866811,6.86554690721824
"3938","17730",26,13,407.575384615385,"very recent","very frequent","large",3.25809653802148,2.56494935746154,6.01022590849303
"3939","17731",102,4,310.0275,"old","frequent","large",4.62497281328427,1.38629436111989,5.73666100322214
"3940","17732",395,1,303.97,"oldest","very rare","large",5.97888576490112,0,5.71692901232609
"3941","17733",61,2,346.095,"recent","rare","large",4.11087386417331,0.693147180559945,5.84671330384524
"3942","17734",76,3,233.543333333333,"old","rare","medium",4.33073334028633,1.09861228866811,5.45336764161813
"3943","17735",25,19,690.001052631579,"very recent","very frequent","very large",3.2188758248682,2.94443897916644,6.53669312314315
"3944","17736",32,3,125.813333333333,"very recent","rare","small",3.46573590279973,1.09861228866811,4.83479932699125
"3945","17737",32,2,84.12,"very recent","rare","small",3.46573590279973,0.693147180559945,4.4322443508345
"3946","17738",42,4,469.7625,"recent","frequent","very large",3.73766961828337,1.38629436111989,6.15222724783842
"3947","17739",34,7,398.764285714286,"very recent","frequent","large",3.52636052461616,1.94591014905531,5.98837047970003
"3948","17742",136,2,177.555,"old","rare","small",4.91265488573605,0.693147180559945,5.17928042007397
"3949","17744",26,6,387.066666666667,"very recent","frequent","large",3.25809653802148,1.79175946922805,5.95859694348237
"3950","17746",263,1,110.25,"oldest","very rare","small",5.57215403217776,0,4.70275051432696
"3951","17747",135,1,71.4,"old","very rare","small",4.90527477843843,0,4.26829786934554
"3952","17749",201,2,337.26,"oldest","rare","large",5.30330490805908,0.693147180559945,5.82085414624204
"3953","17750",28,9,199.73,"very recent","frequent","medium",3.3322045101752,2.19722457733622,5.29696645447708
"3954","17752",382,1,80.64,"oldest","very rare","small",5.94542060860658,0,4.38999480432306
"3955","17754",23,5,354.452,"very recent","frequent","large",3.13549421592915,1.6094379124341,5.8705729348299
"3956","17757",24,30,186.843,"very recent","very frequent","medium",3.17805383034795,3.40119738166216,5.23026869202395
"3957","17758",42,8,432.0875,"recent","frequent","very large",3.73766961828337,2.07944154167984,6.06862811403068
"3958","17759",40,3,278.33,"very recent","rare","medium",3.68887945411394,1.09861228866811,5.62880746006313
"3959","17760",44,2,143.795,"recent","rare","small",3.78418963391826,0.693147180559945,4.96838867416783
"3960","17761",55,1,712.78,"recent","very rare","very large",4.00733318523247,0,6.56917281740156
"3961","17763",286,1,15,"oldest","very rare","small",5.65599181081985,0,2.70805020110221
"3962","17764",73,2,409.41,"recent","rare","large",4.29045944114839,0.693147180559945,6.01471709891813
"3963","17765",181,3,123.96,"oldest","rare","small",5.19849703126583,1.09861228866811,4.81995893291955
"3964","17767",38,1,271.2,"very recent","very rare","medium",3.63758615972639,0,5.60285655606624
"3965","17768",31,3,757.726666666667,"very recent","rare","very large",3.43398720448515,1.09861228866811,6.63032272254617
"3966","17769",35,10,399.798,"very recent","frequent","large",3.55534806148941,2.30258509299405,5.99095941955254
"3967","17770",221,5,228.654,"oldest","frequent","medium",5.39816270151775,1.6094379124341,5.43220994393749
"3968","17771",79,2,122.905,"old","rare","small",4.36944785246702,0.693147180559945,4.81141169922694
"3969","17772",33,2,91.385,"very recent","rare","small",3.49650756146648,0.693147180559945,4.51508135120641
"3970","17774",119,4,306.3525,"old","frequent","large",4.77912349311153,1.38629436111989,5.72473639973899
"3971","17775",277,1,56.4,"oldest","very rare","small",5.62401750618734,0,4.03246915850401
"3972","17777",47,3,221.953333333333,"recent","rare","medium",3.85014760171006,1.09861228866811,5.40246714956481
"3973","17779",44,3,219.523333333333,"recent","rare","medium",3.78418963391826,1.09861228866811,5.39145852906752
"3974","17781",182,2,94.01,"oldest","rare","small",5.2040066870768,0.693147180559945,4.54340115959046
"3975","17783",95,2,141.735,"old","rare","small",4.55387689160054,0.693147180559945,4.9539591169027
"3976","17785",76,1,131.94,"old","very rare","small",4.33073334028633,0,4.88234727379472
"3977","17786",108,2,139.37,"old","rare","small",4.68213122712422,0.693147180559945,4.93713226713142
"3978","17787",175,4,466.2975,"oldest","frequent","very large",5.16478597392351,1.38629436111989,6.14482384244455
"3979","17788",96,2,558.95,"old","rare","very large",4.56434819146784,0.693147180559945,6.32606002371633
"3980","17789",304,1,225.9,"oldest","very rare","medium",5.71702770140622,0,5.42009242347396
"3981","17790",49,14,140.396428571429,"recent","very frequent","small",3.89182029811063,2.63905732961526,4.94447005374273
"3982","17791",52,1,106.1,"recent","very rare","small",3.95124371858143,0,4.66438204561994
"3983","17793",48,1,323.04,"recent","very rare","large",3.87120101090789,0,5.77777615456453
"3984","17795",202,2,175.195,"oldest","rare","small",5.30826769740121,0.693147180559945,5.16589963928227
"3985","17796",63,4,174.475,"recent","frequent","small",4.14313472639153,1.38629436111989,5.16178146490321
"3986","17797",45,3,260.143333333333,"recent","rare","medium",3.80666248977032,1.09861228866811,5.56123276116668
"3987","17799",45,10,305.593,"recent","frequent","large",3.80666248977032,2.30258509299405,5.72225415127086
"3988","17800",60,9,133.223333333333,"recent","frequent","small",4.0943445622221,2.19722457733622,4.89202691794008
"3989","17802",105,3,428.346666666667,"old","rare","large",4.65396035015752,1.09861228866811,6.0599328365814
"3990","17805",96,1,512.31,"old","very rare","very large",4.56434819146784,0,6.23892991056726
"3991","17806",34,1,546.04,"very recent","very rare","very large",3.52636052461616,0,6.30269223313478
"3992","17809",39,12,450.9925,"very recent","very frequent","very large",3.66356164612965,2.484906649788,6.11145070965265
"3993","17811",27,39,200.967435897436,"very recent","very frequent","medium",3.29583686600433,3.66356164612965,5.30314288447345
"3994","17812",35,4,183.04,"very recent","frequent","medium",3.55534806148941,1.38629436111989,5.20970470819143
"3995","17813",37,5,354.176,"very recent","frequent","large",3.61091791264422,1.6094379124341,5.86979396472441
"3996","17816",59,4,9.14,"recent","frequent","small",4.07753744390572,1.38629436111989,2.21266038546606
"3997","17817",27,3,129.226666666667,"very recent","rare","small",3.29583686600433,1.09861228866811,4.86156796840011
"3998","17819",94,7,529.267142857143,"old","frequent","very large",4.54329478227,1.94591014905531,6.27149330033999
"3999","17824",74,1,298.4,"old","very rare","large",4.30406509320417,0,5.69843486832961
"4000","17827",28,5,399.092,"very recent","frequent","large",3.3322045101752,1.6094379124341,5.9891919667523
"4001","17828",45,4,455.0225,"recent","frequent","very large",3.80666248977032,1.38629436111989,6.12034686827776
"4002","17829",321,1,889.24,"oldest","very rare","very large",5.77144112313002,0,6.79036716533379
"4003","17830",24,3,132.9,"very recent","rare","small",3.17805383034795,1.09861228866811,4.8895969657192
"4004","17831",56,1,35.4,"recent","very rare","small",4.02535169073515,0,3.56671182013973
"4005","17832",72,1,155.37,"recent","very rare","small",4.27666611901606,0,5.04580936910391
"4006","17835",25,3,116.88,"very recent","rare","small",3.2188758248682,1.09861228866811,4.76114776744244
"4007","17836",70,1,110.21,"recent","very rare","small",4.24849524204936,0,4.70238763670345
"4008","17837",65,8,199.1725,"recent","frequent","medium",4.17438726989564,2.07944154167984,5.29417128341158
"4009","17838",49,5,555.86,"recent","frequent","very large",3.89182029811063,1.6094379124341,6.32051646398285
"4010","17839",65,1,338.8,"recent","very rare","large",4.17438726989564,0,5.8254099627779
"4011","17841",24,124,330.577177419355,"very recent","very frequent","large",3.17805383034795,4.82028156560504,5.80084014918473
"4012","17843",326,1,205.48,"oldest","very rare","medium",5.78689738136671,0,5.32534870559907
"4013","17844",129,1,51.56,"old","very rare","small",4.85981240436167,0,3.94274617807099
"4014","17846",108,1,2033.1,"old","very rare","very large",4.68213122712422,0,7.61731700081018
"4015","17848",104,9,100.133333333333,"old","frequent","small",4.64439089914137,2.19722457733622,4.60650263122187
"4016","17849",241,4,151.45,"oldest","frequent","small",5.48479693349065,1.38629436111989,5.02025553747325
"4017","17850",395,34,158.565,"oldest","very frequent","small",5.97888576490112,3.52636052461616,5.06616460388874
"4018","17852",34,2,57.17,"very recent","rare","small",3.52636052461616,0.693147180559945,4.04602928527588
"4019","17854",208,2,155.63,"oldest","rare","small",5.33753807970132,0.693147180559945,5.04748139521692
"4020","17855",395,1,208.97,"oldest","very rare","medium",5.97888576490112,0,5.34219070099201
"4021","17856",24,4,354.5075,"very recent","frequent","large",3.17805383034795,1.38629436111989,5.87072950230692
"4022","17857",27,23,1168.65391304348,"very recent","very frequent","very large",3.29583686600433,3.13549421592915,7.06360786378445
"4023","17858",28,12,429.638333333333,"very recent","very frequent","large",3.3322045101752,2.484906649788,6.06294376950561
"4024","17859",327,1,148.21,"oldest","very rare","small",5.78996017089725,0,4.99863018696882
"4025","17860",391,1,252.8,"oldest","very rare","medium",5.96870755998537,0,5.5325986622727
"4026","17861",26,8,262.6,"very recent","frequent","medium",3.25809653802148,2.07944154167984,5.5706319618687
"4027","17862",346,1,330.9,"oldest","very rare","large",5.84643877505772,0,5.80181621492757
"4028","17863",82,6,526.666666666667,"old","frequent","very large",4.40671924726425,1.79175946922805,6.2665678373529
"4029","17864",35,3,199.166666666667,"very recent","rare","medium",3.55534806148941,1.09861228866811,5.29414199513756
"4030","17865",53,20,526.316,"recent","very frequent","very large",3.97029191355212,2.99573227355399,6.26590179280966
"4031","17866",165,1,329.65,"oldest","very rare","large",5.10594547390058,0,5.79803148555931
"4032","17867",53,6,199.516666666667,"recent","frequent","medium",3.97029191355212,1.79175946922805,5.29589777502927
"4033","17869",130,5,85.636,"old","frequent","small",4.86753445045558,1.6094379124341,4.45010575548448
"4034","17870",25,12,157.8625,"very recent","very frequent","small",3.2188758248682,2.484906649788,5.06172440097229
"4035","17871",227,1,155.9,"oldest","very rare","small",5.4249500174814,0,5.04921477606373
"4036","17873",103,5,371.832,"old","frequent","large",4.63472898822964,1.6094379124341,5.9184421393621
"4037","17874",208,6,113.91,"oldest","frequent","small",5.33753807970132,1.79175946922805,4.73540866291182
"4038","17877",193,1,237.61,"oldest","very rare","medium",5.26269018890489,0,5.47063067414492
"4039","17878",66,1,379.45,"recent","very rare","large",4.18965474202643,0,5.93872283584992
"4040","17879",196,1,178.52,"oldest","very rare","small",5.27811465923052,0,5.18470063976107
"4041","17880",387,1,458.92,"oldest","very rare","very large",5.95842469302978,0,6.12887590293094
"4042","17881",327,1,133.35,"oldest","very rare","small",5.78996017089725,0,4.89297725062802
"4043","17883",26,4,167.9425,"very recent","frequent","small",3.25809653802148,1.38629436111989,5.12362165891352
"4044","17884",26,4,179.3625,"very recent","frequent","medium",3.25809653802148,1.38629436111989,5.18940889767453
"4045","17885",35,1,190.19,"very recent","very rare","medium",3.55534806148941,0,5.24802357249357
"4046","17886",54,3,299.87,"recent","rare","large",3.98898404656427,1.09861228866811,5.70334904740685
"4047","17887",152,1,111.35,"old","very rare","small",5.02388052084628,0,4.71267839370338
"4048","17888",44,8,90.75625,"recent","frequent","small",3.78418963391826,2.07944154167984,4.50817734129691
"4049","17889",235,2,101.935,"oldest","rare","small",5.45958551414416,0.693147180559945,4.6243353552491
"4050","17890",345,2,301.045,"oldest","rare","large",5.84354441703136,0.693147180559945,5.70725975523575
"4051","17891",185,1,203.86,"oldest","very rare","medium",5.22035582507832,0,5.31743348374027
"4052","17892",79,3,81.3666666666667,"old","rare","small",4.36944785246702,1.09861228866811,4.3989656887308
"4053","17893",248,1,112.25,"oldest","very rare","small",5.51342874616498,0,4.72072852662236
