"","CustomerID","recency","frequenci","monitery","Recency_group","Frequency_group","mon_value_group"
"3997","17817",27,3,129.226666666667,"very recent","rare","small"
"3998","17819",94,7,529.267142857143,"old","frequent","very large"
"3999","17824",74,1,298.4,"old","very rare","large"
"4000","17827",28,5,399.092,"very recent","frequent","large"
"4001","17828",45,4,455.0225,"recent","frequent","very large"
"4002","17829",321,1,889.24,"oldest","very rare","very large"
"4003","17830",24,3,132.9,"very recent","rare","small"
"4004","17831",56,1,35.4,"recent","very rare","small"
"4005","17832",72,1,155.37,"recent","very rare","small"
"4006","17835",25,3,116.88,"very recent","rare","small"
"4007","17836",70,1,110.21,"recent","very rare","small"
"4008","17837",65,8,199.1725,"recent","frequent","medium"
"4009","17838",49,5,555.86,"recent","frequent","very large"
"4010","17839",65,1,338.8,"recent","very rare","large"
"4011","17841",24,124,330.577177419355,"very recent","very frequent","large"
"4012","17843",326,1,205.48,"oldest","very rare","medium"
"4013","17844",129,1,51.56,"old","very rare","small"
"4014","17846",108,1,2033.1,"old","very rare","very large"
"4015","17848",104,9,100.133333333333,"old","frequent","small"
"4016","17849",241,4,151.45,"oldest","frequent","small"
"4017","17850",395,34,158.565,"oldest","very frequent","small"
"4018","17852",34,2,57.17,"very recent","rare","small"
"4019","17854",208,2,155.63,"oldest","rare","small"
"4020","17855",395,1,208.97,"oldest","very rare","medium"
"4021","17856",24,4,354.5075,"very recent","frequent","large"
"4022","17857",27,23,1168.65391304348,"very recent","very frequent","very large"
"4023","17858",28,12,429.638333333333,"very recent","very frequent","large"
"4024","17859",327,1,148.21,"oldest","very rare","small"
"4025","17860",391,1,252.8,"oldest","very rare","medium"
"4026","17861",26,8,262.6,"very recent","frequent","medium"
"4027","17862",346,1,330.9,"oldest","very rare","large"
"4028","17863",82,6,526.666666666667,"old","frequent","very large"
"4029","17864",35,3,199.166666666667,"very recent","rare","medium"
"4030","17865",53,20,526.316,"recent","very frequent","very large"
"4031","17866",165,1,329.65,"oldest","very rare","large"
"4032","17867",53,6,199.516666666667,"recent","frequent","medium"
"4033","17869",130,5,85.636,"old","frequent","small"
"4034","17870",25,12,157.8625,"very recent","very frequent","small"
"4035","17871",227,1,155.9,"oldest","very rare","small"
"4036","17873",103,5,371.832,"old","frequent","large"
"4037","17874",208,6,113.91,"oldest","frequent","small"
"4038","17877",193,1,237.61,"oldest","very rare","medium"
"4039","17878",66,1,379.45,"recent","very rare","large"
"4040","17879",196,1,178.52,"oldest","very rare","small"
"4041","17880",387,1,458.92,"oldest","very rare","very large"
"4042","17881",327,1,133.35,"oldest","very rare","small"
"4043","17883",26,4,167.9425,"very recent","frequent","small"
"4044","17884",26,4,179.3625,"very recent","frequent","medium"
"4045","17885",35,1,190.19,"very recent","very rare","medium"
"4046","17886",54,3,299.87,"recent","rare","large"
"4047","17887",152,1,111.35,"old","very rare","small"
"4048","17888",44,8,90.75625,"recent","frequent","small"
"4049","17889",235,2,101.935,"oldest","rare","small"
"4050","17890",345,2,301.045,"oldest","rare","large"
"4051","17891",185,1,203.86,"oldest","very rare","medium"
"4052","17892",79,3,81.3666666666667,"old","rare","small"
"4053","17893",248,1,112.25,"oldest","very rare","small"
"4054","17894",94,8,139.97625,"old","frequent","small"
"4055","17895",67,1,98,"recent","very rare","small"
"4056","17896",46,1,256.32,"recent","very rare","medium"
"4057","17897",195,3,188.866666666667,"oldest","rare","medium"
"4058","17898",108,2,76.03,"old","rare","small"
"4059","17899",182,1,155.8,"oldest","very rare","small"
"4060","17900",213,2,56.1,"oldest","rare","small"
"4061","17901",52,1,110.38,"recent","very rare","small"
"4062","17904",44,1,191.67,"recent","very rare","medium"
"4063","17905",94,4,200.06,"old","frequent","medium"
"4064","17906",270,1,72.9,"oldest","very rare","small"
"4065","17908",396,1,243.28,"oldest","very rare","medium"
"4066","17911",32,1,366.23,"very recent","very rare","large"
"4067","17912",333,5,62.202,"oldest","frequent","small"
"4068","17913",81,2,205.8,"old","rare","medium"
"4069","17914",26,1,336.43,"very recent","very rare","large"
"4070","17917",68,3,113.76,"recent","rare","small"
"4071","17919",111,1,1304.04,"old","very rare","very large"
"4072","17920",27,17,247.3,"very recent","very frequent","medium"
"4073","17921",87,4,206.63,"old","frequent","medium"
"4074","17923",305,1,207.5,"oldest","very rare","medium"
"4075","17924",34,7,423.214285714286,"very recent","frequent","large"
"4076","17925",395,1,244.08,"oldest","very rare","medium"
"4077","17926",156,2,198.645,"old","rare","medium"
"4078","17928",68,2,106.27,"recent","rare","small"
"4079","17929",34,4,210.75,"very recent","frequent","medium"
"4080","17930",58,5,348.096,"recent","frequent","large"
"4081","17931",157,2,204.18,"old","rare","medium"
"4082","17932",52,3,443.856666666667,"recent","rare","very large"
"4083","17934",74,2,352.125,"old","rare","large"
"4084","17935",161,2,72.895,"old","rare","small"
"4085","17936",28,1,389.84,"very recent","very rare","large"
"4086","17937",31,7,614.46,"very recent","frequent","very large"
"4087","17939",182,1,99.14,"oldest","very rare","small"
"4088","17940",72,10,410.644,"recent","frequent","large"
"4089","17941",153,1,304.56,"old","very rare","large"
"4090","17942",30,1,77.5,"very recent","very rare","small"
"4091","17946",256,2,74.79,"oldest","rare","small"
"4092","17947",60,1,176.68,"recent","very rare","small"
"4093","17948",170,1,358.56,"oldest","very rare","large"
"4094","17949",24,45,1300.23288888889,"very recent","very frequent","very large"
"4095","17950",95,3,160.733333333333,"old","rare","small"
"4096","17951",62,3,336.18,"recent","rare","large"
"4097","17954",28,12,194.393333333333,"very recent","very frequent","medium"
"4098","17955",221,4,139.325,"oldest","frequent","small"
"4099","17956",272,1,12.75,"oldest","very rare","small"
"4100","17957",89,1,111.68,"old","very rare","small"
"4101","17958",139,1,508.46,"old","very rare","very large"
"4102","17960",194,1,73.78,"oldest","very rare","small"
"4103","17961",44,39,33.2420512820513,"recent","very frequent","small"
"4104","17962",165,1,102.83,"oldest","very rare","small"
"4105","17964",54,2,235.85,"recent","rare","medium"
"4106","17965",60,14,187.326428571429,"recent","very frequent","medium"
"4107","17966",60,5,219.686,"recent","frequent","medium"
"4108","17967",394,1,123.07,"oldest","very rare","small"
"4109","17968",396,1,277.35,"oldest","very rare","medium"
"4110","17969",189,2,114.1,"oldest","rare","small"
"4111","17970",234,1,582.59,"oldest","very rare","very large"
"4112","17972",264,1,136.04,"oldest","very rare","small"
"4113","17973",74,1,337.04,"old","very rare","large"
"4114","17974",47,3,246.93,"recent","rare","medium"
"4115","17975",38,13,345.293076923077,"very recent","very frequent","large"
"4116","17976",395,1,353.19,"oldest","very rare","large"
"4117","17977",52,1,288.14,"recent","very rare","medium"
"4118","17978",388,1,300.92,"oldest","very rare","large"
"4119","17979",58,4,189.4275,"recent","frequent","medium"
"4120","17980",188,3,270.483333333333,"oldest","rare","medium"
"4121","17984",168,1,152.68,"oldest","very rare","small"
"4122","17985",45,1,634.95,"recent","very rare","very large"
"4123","17986",79,1,20.8,"old","very rare","small"
"4124","17987",208,1,198.57,"oldest","very rare","medium"
"4125","17988",34,7,28.7314285714286,"very recent","frequent","small"
"4126","17990",259,3,210.28,"oldest","rare","medium"
"4127","17991",248,2,46.675,"oldest","rare","small"
"4128","17994",144,4,169.6225,"old","frequent","small"
"4129","17995",304,1,76.1,"oldest","very rare","small"
"4130","17997",97,8,246.33375,"old","frequent","medium"
"4131","17999",60,2,191.03,"recent","rare","medium"
"4132","18001",35,2,208.615,"very recent","rare","medium"
"4133","18004",385,1,169.47,"oldest","very rare","small"
"4134","18005",26,2,124.86,"very recent","rare","small"
"4135","18006",46,1,444.68,"recent","very rare","very large"
"4136","18008",93,9,235.132222222222,"old","frequent","medium"
"4137","18009",258,1,257.34,"oldest","very rare","medium"
"4138","18010",279,1,174.8,"oldest","very rare","small"
"4139","18011",396,1,102.79,"oldest","very rare","small"
"4140","18013",178,2,93.645,"oldest","rare","small"
"4141","18014",51,1,166.42,"recent","very rare","small"
"4142","18015",27,1,120.03,"very recent","very rare","small"
"4143","18016",55,5,296.712,"recent","frequent","large"
"4144","18017",104,3,174.333333333333,"old","rare","small"
"4145","18018",131,2,61.07,"old","rare","small"
"4146","18019",74,1,38.45,"old","very rare","small"
"4147","18022",58,1,668.11,"recent","very rare","very large"
"4148","18024",175,2,194.89,"oldest","rare","medium"
"4149","18027",121,1,115.31,"old","very rare","small"
"4150","18030",27,2,115.325,"very recent","rare","small"
"4151","18032",357,1,73.5,"oldest","very rare","small"
"4152","18033",88,1,97.97,"old","very rare","small"
"4153","18034",44,2,211.44,"recent","rare","medium"
"4154","18035",58,3,243.466666666667,"recent","rare","medium"
"4155","18036",55,3,135.206666666667,"recent","rare","small"
"4156","18037",177,6,11.67,"oldest","frequent","small"
"4157","18040",42,2,178.6,"recent","rare","small"
"4158","18041",34,21,199.209047619048,"very recent","very frequent","medium"
"4159","18042",76,1,165.05,"old","very rare","small"
"4160","18043",47,3,186.503333333333,"recent","rare","medium"
"4161","18044",27,10,208.86,"very recent","frequent","medium"
"4162","18045",68,1,189.4,"recent","very rare","medium"
"4163","18048",226,2,86.145,"oldest","rare","small"
"4164","18050",382,1,74.4,"oldest","very rare","small"
"4165","18053",93,1,300.02,"old","very rare","large"
"4166","18055",30,10,678.419,"very recent","frequent","very large"
"4167","18056",311,1,363.65,"oldest","very rare","large"
"4168","18058",32,1,170.16,"very recent","very rare","small"
"4169","18059",46,3,102.153333333333,"recent","rare","small"
"4170","18061",44,10,211.941,"recent","frequent","medium"
"4171","18062",196,3,240.173333333333,"oldest","rare","medium"
"4172","18064",156,2,407,"old","rare","large"
"4173","18065",28,14,170.916428571429,"very recent","very frequent","small"
"4174","18066",98,1,318,"old","very rare","large"
"4175","18067",63,1,396.33,"recent","very rare","large"
"4176","18068",312,1,101.7,"oldest","very rare","small"
"4177","18069",49,5,407.334,"recent","frequent","large"
"4178","18071",280,2,226.5,"oldest","rare","medium"
"4179","18072",208,1,247.44,"oldest","very rare","medium"
"4180","18073",137,12,323.126666666667,"old","very frequent","large"
"4181","18074",396,1,489.6,"oldest","very rare","very large"
"4182","18075",46,10,261.175,"recent","frequent","medium"
"4183","18077",31,11,239.364545454545,"very recent","very frequent","medium"
"4184","18078",240,2,168.065,"oldest","rare","small"
"4185","18079",68,4,912.9925,"recent","frequent","very large"
"4186","18080",41,2,615.75,"recent","rare","very large"
"4187","18081",59,3,114.483333333333,"recent","rare","small"
"4188","18082",48,1,703.37,"recent","very rare","very large"
"4189","18084",39,1,90.48,"very recent","very rare","small"
"4190","18085",353,2,344.975,"oldest","rare","large"
"4191","18086",297,1,101.34,"oldest","very rare","small"
"4192","18087",121,2,2027.86,"old","rare","very large"
"4193","18088",84,1,167.67,"old","very rare","small"
"4194","18092",25,11,824.387272727273,"very recent","very frequent","very large"
"4195","18093",116,4,526.63,"old","frequent","very large"
"4196","18094",104,7,431.042857142857,"old","frequent","very large"
"4197","18095",335,2,290.025,"oldest","rare","medium"
"4198","18096",34,3,303.716666666667,"very recent","rare","large"
"4199","18097",30,6,449.633333333333,"very recent","frequent","very large"
"4200","18099",150,1,168.31,"old","very rare","small"
"4201","18101",34,2,111.825,"very recent","rare","small"
"4202","18102",23,60,4327.62166666667,"very recent","very frequent","very large"
"4203","18104",60,1,754.64,"recent","very rare","very large"
"4204","18105",60,1,113.48,"recent","very rare","small"
"4205","18106",352,1,430.7,"oldest","very rare","very large"
"4206","18108",277,1,271,"oldest","very rare","medium"
"4207","18109",24,26,309.729615384615,"very recent","very frequent","large"
"4208","18110",42,1,236.3,"recent","very rare","medium"
"4209","18112",35,2,176.345,"very recent","rare","small"
"4210","18113",391,1,76.32,"oldest","very rare","small"
"4211","18114",313,1,220.1,"oldest","very rare","medium"
"4212","18116",90,8,177.25375,"old","frequent","small"
"4213","18117",48,1,320.72,"recent","very rare","large"
"4214","18118",33,26,217.454615384615,"very recent","very frequent","medium"
"4215","18119",390,1,181.12,"oldest","very rare","medium"
"4216","18120",237,1,111.15,"oldest","very rare","small"
"4217","18121",172,2,336.55,"oldest","rare","large"
"4218","18122",31,6,304.368333333333,"very recent","frequent","large"
"4219","18123",47,2,294.72,"recent","rare","large"
"4220","18125",52,4,285.7475,"recent","frequent","medium"
"4221","18126",83,1,206.83,"old","very rare","medium"
"4222","18127",42,3,116.243333333333,"recent","rare","small"
"4223","18129",266,1,112.55,"oldest","very rare","small"
"4224","18130",38,3,353.13,"very recent","rare","large"
"4225","18133",235,1,931.5,"oldest","very rare","very large"
"4226","18135",52,5,136.382,"recent","frequent","small"
"4227","18136",86,3,261.443333333333,"old","rare","medium"
"4228","18138",318,1,152.65,"oldest","very rare","small"
"4229","18139",40,6,1406.39,"very recent","frequent","very large"
"4230","18142",180,2,509.76,"oldest","rare","very large"
"4231","18143",139,2,500.08,"old","rare","very large"
"4232","18144",30,12,240.729166666667,"very recent","very frequent","medium"
"4233","18145",35,4,715.3875,"very recent","frequent","very large"
"4234","18146",163,2,80.175,"old","rare","small"
"4235","18147",68,2,89.67,"recent","rare","small"
"4236","18149",73,3,204.026666666667,"recent","rare","medium"
"4237","18150",55,3,188.86,"recent","rare","medium"
"4238","18151",157,2,326.675,"old","rare","large"
"4239","18154",26,2,199.595,"very recent","rare","medium"
"4240","18155",98,3,123.873333333333,"old","rare","small"
"4241","18156",35,2,367.47,"very recent","rare","large"
"4242","18158",32,2,226.7,"very recent","rare","medium"
"4243","18159",324,1,530.15,"oldest","very rare","very large"
"4244","18160",80,2,319.03,"old","rare","large"
"4245","18161",38,5,323.738,"very recent","frequent","large"
"4246","18164",60,1,399.65,"recent","very rare","large"
"4247","18165",200,1,302.46,"oldest","very rare","large"
"4248","18167",46,3,461.62,"recent","rare","very large"
